code	checkpoint_code	symbol
134	254	10186367
135	256	101886302
136	257	101886309
137	261	101920412
138	266	10195250
139	267	10195666
140	268	101964
141	272	10196873
142	273	101977
143	274	10198719
144	276	101995328
145	278	102
146	280	102004307
147	281	102004330
148	285	102004611
149	288	102004833
150	295	102004869
151	303	10200813
152	304	10201696
153	305	102022989
154	306	10202471
155	307	10202534
156	308	10202642
157	310	10203597
158	314	10204153
159	315	10205
160	316	10206
161	319	10207
162	321	10208
163	323	102086511
164	328	10211
165	329	10212
166	331	10212249
167	337	102175
168	340	10218693
169	341	10218765
170	343	102194326
171	348	10220323
172	349	10220503
173	351	10220912
174	352	10220941
175	353	102212
176	355	102213
177	358	10222761
178	359	10223146
179	360	102248350
180	362	10226546
181	363	10228
182	364	10228095
183	366	10229237
184	367	10231331
185	370	1023495
186	371	10235
187	373	10236
188	374	102369397
189	375	102369451
190	376	10237
191	377	1023768
192	382	102393334
193	384	1024
194	388	10243
195	390	102441955
196	392	10248
197	393	102484
198	394	10249534
199	395	10250
200	396	10251
201	397	10251869
202	398	10252640
203	400	10253143
204	402	10253430
205	404	10253785
206	405	10254
207	406	10255
208	408	10256
209	410	10256643
210	411	10257882
211	414	102594495
212	416	10260031
213	417	102601439
214	418	102602704
215	420	102614
216	422	10263
217	423	10264211
218	425	102678
219	426	10268
220	428	10270102
221	430	10275777
222	432	10277652
223	433	102783
224	435	10279
225	436	10280735
226	437	10281
227	439	10287099
228	441	10288191
229	442	102907
230	447	1029232
231	448	10292573
232	449	102926
233	451	10294813
234	452	10295295
235	453	10296
236	454	10296883
237	455	10297043
238	456	10298385
239	457	10299876
240	459	10302
241	460	10302451
242	463	10308720
243	464	10310100
244	465	10311306
245	466	10311918
246	468	10313079
247	469	10313226
248	471	10314719
249	472	10315945
250	473	10316032
251	474	10317566
252	476	10320238
253	477	10321921
254	478	10321991
255	479	10322450
256	480	10322821
257	481	10322911
258	484	10324367
259	485	10324821
260	488	10328286
261	490	10328936
262	491	10329
263	493	10331844
264	494	10332902
265	496	10334137
266	497	10335228
267	501	10337211
268	502	10338547
269	503	10340264
270	504	10340781
271	505	10341154
272	506	10341948
273	507	10343042
274	508	10343454
275	513	10346914
276	515	10348973
277	517	10350317
278	518	10351
279	520	10354234
280	522	10356588
281	524	10359083
282	526	10361323
283	527	10364
284	530	10366136
285	531	10367662
286	532	10367978
287	534	10369242
288	535	10370504
289	536	10370762
290	539	10372836
291	540	10373017
292	541	10373834
293	542	10374
294	543	10375597
295	544	10377
296	546	10377751
297	548	10380472
298	550	10383
299	556	10387982
300	558	10389239
301	559	103899
302	560	10391
303	561	103924
304	563	10393
305	564	10394
306	566	10395228
307	567	10395438
308	569	1039737
309	573	103993
310	576	10402702
311	578	10404
312	579	10404245
313	581	10407120
314	583	10408
315	584	10408514
316	587	10410894
317	589	10412080
318	593	10417462
319	594	10417550
320	598	10422896
321	602	10427712
322	603	10428
323	605	10428784
324	607	10429020
325	608	10429233
326	609	10429242
327	610	10430
328	611	10430040
329	613	10430788
330	615	10435235
331	616	1043578
332	617	10436
333	619	10436839
334	621	10437137
335	623	10438805
336	624	1044
337	628	10446437
338	633	10450386
339	634	10451
340	635	1045147
341	639	10453870
342	640	10457
343	641	10458
344	642	10458325
345	644	10458835
346	645	10459
347	646	10459196
348	647	10459879
349	648	1046
350	651	10460535
351	652	1046082
352	655	10461508
353	656	10461815
354	659	10465
355	660	10465484
356	662	10466304
357	664	10467
358	665	10468
359	666	10469233
360	667	10471217
361	668	10471963
362	669	10472693
363	671	10473311
364	673	104741
365	675	10474339
366	676	10474479
367	677	104751
368	678	10475115
369	680	10475633
370	682	104762
371	683	104769
372	687	104787
373	688	10479060
374	689	104794
375	690	1048
376	694	10482134
377	695	1048267
378	696	104827
379	698	10483914
380	699	104842
381	701	104849
382	703	104865
383	705	104870
384	706	1048845
385	712	104920
386	713	104938
387	714	10494
388	716	104945
389	717	104955
390	719	104974
391	720	10498042
392	721	104981
393	722	104983
394	723	104997
395	728	105008
396	729	105010
397	730	105024
398	731	105074
399	733	105097
400	734	1051
401	736	1052
402	741	10547386
403	743	10557926
404	745	10569
405	746	1057
406	749	10598093
407	750	106
408	751	1060
409	752	10604596
410	753	10607
411	757	10621
412	759	10631
413	761	106350
414	762	10638
415	766	10648
416	768	10658
417	769	1066
418	770	10660
419	772	10664
420	775	10668061
421	778	10676408
422	779	1067700
423	781	10680
424	782	10685
425	783	10687292
426	784	10688007
427	785	10690
428	786	1069493
429	788	10695622
430	789	10695961
431	790	1069686
432	791	10698
433	793	107
434	794	10700068
435	795	10701
436	797	10709196
437	799	10715
438	800	10718956
439	802	10722
440	806	10741
441	808	10742
442	809	10743
443	813	107461
444	814	10748
445	815	107488
446	816	1074953
447	817	10752
448	820	107537
449	821	107564
450	826	10760
451	827	10760152
452	828	10762
453	831	107670
454	832	107689
455	833	1076904
456	836	107706
457	838	10772
458	839	107738
459	840	107751
460	843	107793
461	845	107802
462	847	107812
463	848	10783
464	850	107848
465	852	10787
466	854	107876
467	855	10789
468	856	107895
469	857	10789506
470	859	107905
471	862	107935
472	868	107952
473	869	107957
474	870	107966
475	873	107969
476	874	107970
477	875	107971
478	876	107982
479	877	10798271
480	878	107985
481	881	107999
482	882	108001
483	883	108013
484	884	108029
485	886	108041
486	889	108047
487	891	108052
488	892	108059
489	898	108130
490	899	108137
491	900	108143
492	901	108144
493	902	108156
494	903	10816380
495	906	108173
496	909	108185
497	910	10819
498	912	10820
499	913	108213
500	917	10844515
501	919	10850
502	923	108638
503	927	10866
504	930	10873
505	931	1088
506	932	10881175
507	933	1088438
508	936	108866909
509	938	10891603
510	940	10898559
511	941	10899465
512	944	10908465
513	945	10909430
514	948	10917
515	953	10921
516	954	10922465
517	955	10924457
518	957	10926647
519	958	10926754
520	960	10931
521	964	10935
522	965	10937610
523	966	10945668
524	967	10947
525	969	10951331
526	970	10952807
527	971	10953
528	972	10955174
529	973	10959536
530	974	10960835
531	975	1096292
532	976	1096509
533	980	10968347
534	981	10969
535	983	10972
536	984	10972838
537	986	10975657
538	987	10979337
539	988	10988340
540	989	10990876
541	991	11001318
542	993	11005
543	994	11007422
544	999	11018329
545	1000	1102
546	1001	1102771
547	1003	1103
548	1005	1103147
549	1006	11033
550	1008	11035016
551	1010	1103958
552	1011	11047056
553	1015	1105689
554	1016	11057
555	1018	11058597
556	1021	11061578
557	1022	11061591
558	1023	110635
559	1024	11065
560	1025	11066
561	1028	11068834
562	1033	11074431
563	1034	110753
564	1035	11077469
565	1036	11078
566	1038	11079
567	1039	11086
568	1042	11092
569	1046	110992
570	1047	111
571	1048	1110
572	1049	11102
573	1050	11103
574	1052	11105
575	1053	11105550
576	1054	111064
577	1057	11126
578	1058	11127402
579	1060	111299
580	1062	11140605
581	1064	11143226
582	1065	11146222
583	1069	11152
584	1071	11152667
585	1073	11154476
586	1074	11154555
587	1075	11154925
588	1076	11156438
589	1078	11158353
590	1079	11158972
591	1080	11159621
592	1081	11161844
593	1082	11163
594	1084	11167602
595	1085	11168203
596	1086	11169063
597	1087	11169170
598	1088	1117189
599	1089	1117196
600	1090	11173
601	1092	11175137
602	1093	11175501
603	1095	11178236
604	1096	11179
605	1097	11179267
606	1099	11180124
607	1100	11180807
608	1103	11182729
609	1104	11184378
610	1107	11188409
611	1108	11190411
612	1110	11192129
613	1111	11192346
614	1113	11197479
615	1114	11198769
616	1115	11199678
617	1116	11199915
618	1118	11201035
619	1120	11201569
620	1123	11203363
621	1124	112072
622	1126	11210285
623	1127	11210478
624	1130	11213350
625	1131	11213558
626	1133	11216035
627	1135	11219835
628	1136	11222830
629	1139	11224
630	1140	11224409
631	1141	11224574
632	1143	11226090
633	1144	11226716
634	1145	11226834
635	1146	11228183
636	1147	11228693
637	1149	1123
638	1150	11230
639	1153	11233873
640	1154	11234049
641	1155	11234052
642	1156	11236
643	1157	11236201
644	1158	11237632
645	1159	11237762
646	1160	11237860
647	1162	11238147
648	1163	11242315
649	1164	11243536
650	1165	11243969
651	1166	11245456
652	1167	11246488
653	1168	112477
654	1169	11248490
655	1170	11249084
656	1171	11249248
657	1172	11249342
658	1173	11249539
659	1174	11249932
660	1175	112499905
661	1176	112499922
662	1178	112499965
663	1179	112499966
664	1181	11250647
665	1184	11256664
666	1185	11256720
667	1186	11257859
668	1190	11260561
669	1192	11263254
670	1193	11266244
671	1194	11269353
672	1195	11269418
673	1196	11270783
674	1198	11271640
675	1199	11272219
676	1201	11273606
677	1205	11282283
678	1206	11282832
679	1207	11285001
680	1208	11285002
681	1209	11285588
682	1210	11285791
683	1211	11285792
684	1214	11288934
685	1215	11289
686	1216	11289630
687	1219	11290503
688	1220	11292191
689	1223	11292933
690	1224	112939
691	1227	11294791
692	1230	1129704
693	1231	1130
694	1232	11301185
695	1233	11301655
696	1234	11302540
697	1235	11303165
698	1236	11304743
699	1237	11310
700	1238	11311503
701	1239	11313
702	1240	11313361
703	1241	1131343
704	1242	11313622
705	1243	11314197
706	1244	11314340
707	1247	11317348
708	1248	11317439
709	1249	11318905
710	1250	11319053
711	1251	11319217
712	1252	11325914
713	1253	11326167
714	1255	11327430
715	1256	11328898
716	1257	11329481
717	1260	11333
718	1261	11337104
719	1262	11338033
720	1263	11338127
721	1264	11338509
722	1265	11338749
723	1266	11339118
724	1267	11340
725	1270	11340891
726	1272	11346885
727	1274	11349
728	1275	11349170
729	1276	1135
730	1279	11350701
731	1280	11351021
732	1282	11353475
733	1284	11355126
734	1286	11359093
735	1289	11363
736	1290	11363176
737	1291	11364421
738	1292	11365087
739	1293	11367
740	1294	11368
741	1295	11370
742	1297	11371328
743	1298	11371604
744	1299	11372270
745	1301	11373846
746	1302	11374217
747	1303	11380684
748	1304	11381449
749	1305	11382492
750	1306	11383075
751	1307	11384493
752	1310	11387409
753	1311	11387605
754	1312	11388331
755	1313	11388558
756	1314	1138914
757	1315	11390018
758	1316	11393191
759	1317	11395145
760	1319	11397521
761	1320	11398092
762	1323	11399764
763	1329	11409972
764	1330	11413570
765	1331	11414799
766	1337	1142445
767	1338	11425923
768	1339	11427553
769	1341	11428
770	1342	11431204
771	1343	11431660
772	1344	11433190
773	1349	11438491
774	1350	11438771
775	1352	11442891
776	1354	1145
777	1358	11452716
778	1359	11453158
779	1360	11454028
780	1361	11455910
781	1362	11461
782	1363	114611
783	1364	11462174
784	1365	11462546
785	1367	11464405
786	1368	11464503
787	1369	11466357
788	1370	11466607
789	1373	114683
790	1374	11468733
791	1378	11473982
792	1379	114750
793	1380	11476171
794	1381	11476460
795	1382	11477084
796	1384	114776
797	1385	11477833
798	1386	11478363
799	1387	11478676
800	1389	1148
801	1390	114810
802	1391	114811
803	1394	114825
804	1395	114829
805	1399	11485656
806	1401	114864
807	1402	114869
808	1403	114880
809	1404	11488110
810	1405	11488320
811	1406	114886
812	1408	114904
813	1409	11491176
814	1410	114917
815	1411	11491905
816	1413	114926
817	1416	114933
818	1417	114935
819	1418	11493598
820	1419	11493841
821	1420	11494412
822	1425	11497983
823	1427	11499198
824	1428	11499245
825	1430	1150
826	1431	115000
827	1432	115012
828	1434	11501591
829	1435	11502243
830	1437	11502871
831	1440	115067
832	1441	1150683
833	1442	11507802
834	1443	115087
835	1446	1150897
836	1448	11510579
837	1450	11511120
838	1452	11514721
839	1453	115149
840	1454	11515812
841	1455	115162
842	1458	115175
843	1459	11517980
844	1461	11518241
845	1462	11519069
846	1465	115196
847	1467	11519741
848	1468	115198
849	1470	11521428
850	1471	11521821
851	1473	1152206
852	1474	11522448
853	1475	115227
854	1476	115237
855	1478	11524144
856	1479	11524200
857	1480	115244
858	1481	11524454
859	1482	11524901
860	1483	11525740
861	1484	11525848
862	1485	115260
863	1486	115268
864	1487	115269
865	1488	11527330
866	1489	11527474
867	1490	11527661
868	1491	115288
869	1492	11528958
870	1494	1153
871	1495	11531457
872	1497	11533060
873	1498	115348
874	1499	11534927
875	1500	115355
876	1501	115366
877	1503	115368
878	1505	11538455
879	1507	11539477
880	1508	11539879
881	1509	11541511
882	1510	11542188
883	1511	11545419
884	1513	11546620
885	1514	11547341
886	1515	11548
887	1516	11548023
888	1518	11548630
889	1519	11550001
890	1521	11551689
891	1522	11552706
892	1523	11556427
893	1524	11556440
894	1529	11557770
895	1530	11559
896	1531	11560225
897	1532	11560787
898	1534	11561383
899	1536	11561674
900	1537	11561899
901	1538	11563984
902	1539	11565176
903	1540	11565518
904	1541	11567473
905	1542	11569
906	1543	11569967
907	1544	11570626
908	1545	11570805
909	1549	11575823
910	1550	11577204
911	1551	11577870
912	1552	11578213
913	1553	11578610
914	1554	11579
915	1555	11581936
916	1556	11584834
917	1563	1159052
918	1564	11591339
919	1565	11591741
920	1570	11595431
921	1572	11596613
922	1574	11597537
923	1576	11599548
924	1577	11600642
925	1579	11609157
926	1580	11609586
927	1582	11610599
928	1583	11610682
929	1584	11612883
930	1585	11614934
931	1586	11615393
932	1587	11617161
933	1589	11617559
934	1590	11617572
935	1591	11618268
936	1592	11618368
937	1593	11619093
938	1595	11620908
939	1596	11622
940	1597	11622076
941	1600	11624601
942	1601	11625386
943	1602	11625818
944	1604	11626384
945	1605	11626560
946	1606	11626927
947	1609	11630874
948	1611	11634093
949	1613	11634725
950	1614	11636182
951	1615	11636713
952	1619	11638442
953	1620	11640390
954	1621	11642685
955	1622	11644097
956	1623	11644425
957	1624	11644726
958	1626	11646777
959	1627	11646823
960	1629	11647372
961	1631	11648276
962	1633	11650910
963	1634	11652865
964	1636	11655079
965	1637	11655119
966	1638	11655534
967	1639	11656518
968	1640	11656753
969	1641	11657924
970	1643	11658872
971	1644	11659955
972	1645	11663206
973	1648	11664505
974	1649	11664966
975	1650	11667240
976	1651	11667893
977	1652	11669430
978	1653	11669780
979	1655	11671
980	1656	11671467
981	1657	11672491
982	1658	11672905
983	1659	11673921
984	1662	11675994
985	1666	11676373
986	1667	11676786
987	1668	11677079
988	1669	11677589
989	1671	11679800
990	1672	11680542
991	1673	11682175
992	1675	11683
993	1677	11683556
994	1679	11685613
995	1680	11685945
996	1681	11686
997	1682	11686439
998	1684	11687907
999	1685	11688197
1000	1686	11688742
1001	1689	11689883
1002	1690	11690019
1003	1691	11691242
1004	1692	11691484
1005	1693	11691726
1006	1694	11692123
1007	1695	11693
1008	1699	11698848
1009	1700	11701
1010	1701	11703255
1011	1702	11703284
1012	1704	11705608
1013	1706	117064650
1014	1707	11707110
1015	1708	117072548
1016	1709	117072549
1017	1710	117072550
1018	1711	117072551
1019	1712	117072552
1020	1713	11709509
1021	1716	11711282
1022	1718	11712649
1023	1719	11713159
1024	1720	11714353
1025	1721	11715766
1026	1724	11717001
1027	1725	11717831
1028	1727	11719003
1029	1730	11721847
1030	1736	11725801
1031	1739	1174
1032	1740	11741525
1033	1742	11745519
1034	1745	1175
1035	1746	11750009
1036	1748	11751549
1037	1749	11752239
1038	1750	11753673
1039	1751	11754511
1040	1753	11755725
1041	1755	11756
1042	1758	1176
1043	1759	117602383
1044	1761	117604931
1045	1762	117611788
1046	1764	117636625
1047	1765	11763739
1048	1767	11771269
1049	1768	117727555
1050	1772	117752163
1051	1773	117761397
1052	1777	117797905
1053	1778	117817422
1054	1779	117819668
1055	1781	11784504
1056	1784	117857370
1057	1785	11785878
1058	1786	11787645
1059	1790	11790
1060	1791	117902000
1061	1792	117909640
1062	1793	117918742
1063	1794	117947087
1064	1796	117947105
1065	1797	117951478
1066	1801	117964975
1067	1802	117965
1068	1803	117967296
1069	1804	117972004
1070	1805	117977934
1071	1807	117978438
1072	1809	117996749
1073	1810	118000986
1074	1811	118016229
1075	1812	118021883
1076	1813	118023034
1077	1816	118036840
1078	1817	118036971
1079	1819	118045847
1080	1820	11806
1081	1821	118063735
1082	1824	118094189
1083	1827	118107483
1084	1829	118115473
1085	1830	118116220
1086	1831	118130255
1087	1833	118139356
1088	1834	11815492
1089	1835	118158953
1090	1836	118160666
1091	1837	118161062
1092	1838	118163156
1093	1839	118166560
1094	1840	118169620
1095	1842	11818276
1096	1843	118191391
1097	1844	118196485
1098	1845	118203189
1099	1847	118211239
1100	1850	118224238
1101	1851	118224491
1102	1853	118237053
1103	1854	118237331
1104	1855	118238298
1105	1856	118238370
1106	1857	11824
1107	1860	118253852
1108	1862	118261815
1109	1863	118278088
1110	1864	118278442
1111	1865	11827970
1112	1867	118286428
1113	1870	118295624
1114	1871	1183
1115	1872	118303686
1116	1874	118310260
1117	1876	118323590
1118	1877	118340554
1119	1878	11834987
1120	1880	118356203
1121	1882	11837140
1122	1883	11837221
1123	1884	118374168
1124	1886	118384725
1125	1887	118414016
1126	1888	118418385
1127	1890	118426108
1128	1892	118430507
1129	1893	118430627
1130	1894	118434635
1131	1895	118435360
1132	1896	11844351
1133	1897	11845944
1134	1899	118465221
1135	1900	118467751
1136	1901	11847
1137	1904	118475349
1138	1905	11848206
1139	1906	11848225
1140	1907	11848302
1141	1909	11849513
1142	1910	11850
1143	1911	118502708
1144	1913	11851170
1145	1914	11851183
1146	1917	118518043
1147	1918	118522230
1148	1920	11854012
1149	1922	118540525
1150	1925	118557502
1151	1926	118560618
1152	1927	11857239
1153	1928	118574930
1154	1929	118583099
1155	1930	118598059
1156	1931	118598754
1157	1932	118599727
1158	1933	118607432
1159	1934	118607832
1160	1935	118610427
1161	1936	118616775
1162	1938	118621601
1163	1940	118627280
1164	1941	118628567
1165	1942	118634407
1166	1945	118647211
1167	1946	118649285
1168	1949	118665163
1169	1950	118676157
1170	1953	118693658
1171	1959	118701008
1172	1962	118704750
1173	1963	118704751
1174	1964	118704752
1175	1965	118704753
1176	1966	118704754
1177	1967	118704759
1178	1968	118704762
1179	1975	118720981
1180	1976	118721244
1181	1977	118723361
1182	1978	118723363
1183	1982	118735769
1184	1983	118736856
1185	1984	118737587
1186	1985	11874
1187	1987	11876135
1188	1988	11876263
1189	1990	118796328
1190	1991	118796358
1191	1992	118797323
1192	1993	118798478
1193	1994	1188
1194	1998	118869362
1195	2000	118873253
1196	2001	118879529
1197	2002	118888941
1198	2003	118892432
1199	2004	118908379
1200	2005	118911741
1201	2006	118912975
1202	2011	118955396
1203	2012	118958122
1204	2013	118958833
1205	2014	118959080
1206	2016	118977746
1207	2017	118984375
1208	2018	118986645
1209	2019	118986647
1210	2020	118986699
1211	2022	119
1212	2023	11902
1213	2024	119031
1214	2026	119034
1215	2027	119041
1216	2028	119054
1217	2029	119057297
1218	2030	119058028
1219	2032	119081410
1220	2033	119081411
1221	2034	119081412
1222	2035	119081413
1223	2036	119081416
1224	2039	119093
1225	2129	119138
1226	2130	11914
1227	2131	11915
1228	2132	119170
1229	2133	119182
1230	2135	119192
1231	2136	119193
1232	2137	11920
1233	2141	119245
1234	2142	119247
1235	2143	119250
1236	2144	119258
1237	2145	119307
1238	2146	119349
1239	2148	119368
1240	2149	119369
1241	2150	119373
1242	2152	119442
1243	2154	11944602
1244	2155	119461
1245	2157	11948807
1246	2159	11949646
1247	2160	11949652
1248	2162	11950170
1249	2163	11950726
1250	2164	119525
1251	2165	11953346
1252	2166	11953348
1253	2168	11953816
1254	2170	11954009
1255	2171	11954171
1256	2173	11954233
1257	2174	11954316
1258	2175	11954371
1259	2176	11955716
1260	2177	11955855
1261	2178	119565
1262	2179	119569
1263	2180	119570
1264	2181	11957475
1265	2183	11957481
1266	2185	11957497
1267	2187	11957500
1268	2188	11957512
1269	2189	11957519
1270	2192	11957535
1271	2193	11957537
1272	2194	11957547
1273	2195	11957553
1274	2196	11957555
1275	2197	11957572
1276	2198	11957575
1277	2199	11957576
1278	2203	11957601
1279	2205	11957618
1280	2206	11957621
1281	2207	11957626
1282	2209	11957648
1283	2210	11957651
1284	2212	11957665
1285	2213	11957668
1286	2214	11957684
1287	2218	11957711
1288	2220	11957721
1289	2222	119583
1290	2224	11960271
1291	2226	11960529
1292	2227	119607
1293	2228	11960895
1294	2231	11964785
1295	2232	11965427
1296	2233	11965767
1297	2234	11968038
1298	2235	11968389
1299	2236	11968737
1300	2239	11968990
1301	2241	11969542
1302	2242	11970
1303	2244	11972
1304	2246	11973122
1305	2247	11973736
1306	2251	11978813
1307	2252	11979774
1308	2253	11979778
1309	2254	119803
1310	2257	11982640
1311	2258	11982641
1312	2259	119828
1313	2260	11983295
1314	2261	11983303
1315	2262	11984561
1316	2263	11984591
1317	2264	11989381
1318	2266	119921
1319	2269	11993928
1320	2273	11995774
1321	2274	11996485
1322	2275	11998198
1323	2276	11998575
1324	2277	12000240
1325	2278	12000419
1326	2279	12000657
1327	2280	12000797
1328	2283	12003241
1329	2284	12004146
1330	2285	12004215
1331	2289	120101
1332	2295	12035
1333	2297	12041
1334	2298	12042896
1335	2301	12046
1336	2302	1204893
1337	2303	1206243
1338	2305	12073
1339	2310	12093170
1340	2311	12093171
1341	2312	12097
1342	2313	121000421
1343	2394	12105
1344	2395	121051
1345	2403	121097
1346	2419	12116202
1347	2465	12121
1348	2466	12122
1349	2467	121225870
1350	2468	121230107
1351	2470	121230973
1352	2471	121230976
1353	2472	121230984
1354	2473	121231408
1355	2475	121231412
1356	2476	121231417
1357	2477	121231495
1358	2478	121232405
1359	2479	121232406
1360	2480	121235322
1361	2481	121241170
1362	2482	121241171
1363	2484	121248172
1364	2485	121248200
1365	2487	121249291
1366	2488	121256411
1367	2489	121268274
1368	2490	121269225
1369	2491	12127
1370	2492	121271792
1371	2493	121280087
1372	2494	121293929
1373	2495	121305852
1374	2496	121317937
1375	2497	12132
1376	2498	121322599
1377	2499	121327414
1378	2500	121328278
1379	2501	12133289
1380	2502	121333423
1381	2503	121334433
1382	2504	121334440
1383	2505	1213452
1384	2506	12134997
1385	2508	121364823
1386	2509	12136798
1387	2510	121372887
1388	2512	121373418
1389	2514	121378588
1390	2515	121383526
1391	2517	121396
1392	2518	121398766
1393	2519	121408882
1394	2520	121410806
1395	2521	121412508
1396	2522	121416213
1397	2523	121418176
1398	2524	121418768
1399	2526	121427831
1400	2527	121427834
1401	2529	121435663
1402	2530	121439966
1403	2531	121439991
1404	2532	121448545
1405	2533	121457027
1406	2534	121457109
1407	2535	121473004
1408	2537	121487936
1409	2538	121488167
1410	2539	121490161
1411	2540	121499143
1412	2541	121499159
1413	2543	12150
1414	2544	121513867
1415	2545	121513870
1416	2546	121513876
1417	2547	121513886
1418	2548	121513897
1419	2549	121513909
1420	2550	121515
1421	2551	121540649
1422	2552	121586
1423	2553	121587
1424	2554	12159
1425	2555	121595900
1426	2556	121596128
1427	2557	121596142
1428	2562	121605816
1429	2565	121839
1430	2567	121878
1431	2568	121879
1432	2569	121888
1433	2576	121935
1434	2577	121967
1435	2578	1220
1436	2581	122044
1437	2583	122077
1438	2586	122121
1439	2587	122123
1440	2588	122125
1441	2610	122162
1442	2621	122172830
1443	2623	122178085
1444	2626	122183243
1445	2632	122188560
1446	2633	122189255
1447	2634	122190433
1448	2635	122190591
1449	2637	122197581
1450	2638	122197584
1451	2639	122198132
1452	2640	122198133
1453	2642	122198706
1454	2643	122199236
1455	2644	1222
1456	2645	122207761
1457	2690	122253
1458	2700	122277
1459	2706	122335
1460	2707	122340
1461	2708	122360845
1462	2710	122412735
1463	2711	122412736
1464	2712	122412737
1465	2713	122424426
1466	2714	122432036
1467	2715	122443390
1468	2716	122453014
1469	2717	122455312
1470	2718	12248889
1471	2719	12249889
1472	2721	122507647
1473	2722	122507744
1474	2723	122508151
1475	2724	12251
1476	2725	122510185
1477	2726	122527275
1478	2727	122531750
1479	2728	122531786
1480	2729	122531799
1481	2730	122536283
1482	2733	122539896
1483	2734	122540493
1484	2735	122540908
1485	2736	122551841
1486	2737	122554535
1487	2738	122583088
1488	2739	122585383
1489	2740	122596923
1490	2743	122633900
1491	2744	122640149
1492	2745	122640156
1493	2747	122654476
1494	2748	122656119
1495	2749	122666778
1496	2750	122667
1497	2751	122668091
1498	2752	122669401
1499	2754	122672
1500	2755	122678117
1501	2756	122685
1502	2757	122703613
1503	2758	122703688
1504	2759	122705218
1505	2760	122705799
1506	2761	122705986
1507	2762	122705987
1508	2763	122705989
1509	2764	122705990
1510	2765	122705996
1511	2766	122705997
1512	2767	122706002
1513	2770	122724
1514	2771	122738
1515	2772	122767
1516	2773	122783
1517	2774	122797
1518	2775	12283
1519	2776	12284
1520	2777	122844
1521	2778	122850
1522	2779	12285822
1523	2780	122903
1524	2781	12292
1525	2782	12296
1526	2783	12299879
1527	2784	12300056
1528	2785	12300142
1529	2786	12301
1530	2787	123015
1531	2788	12302076
1532	2789	12302120
1533	2793	12303839
1534	2794	12304700
1535	2795	12305198
1536	2797	12305280
1537	2798	12305761
1538	2799	12305986
1539	2801	12309456
1540	2802	12310041
1541	2803	12310288
1542	2805	12310757
1543	2806	123131800
1544	2807	123132012
1545	2809	123132213
1546	2810	123132228
1547	2811	123132899
1548	2812	12313579
1549	2813	12313704
1550	2816	12314427
1551	2818	12315075
1552	2820	12315350
1553	2821	12315507
1554	2824	1233
1555	2827	123357
1556	2830	1235170
1557	2834	12358918
1558	2835	123596
1559	2838	123603
1560	2839	123607
1561	2840	123608
1562	2844	123619
1563	2845	123630
1564	2846	123631
1565	2847	12366
1566	2849	123664
1567	2850	123674
1568	2851	123683
1569	2854	123698
1570	2856	123755
1571	2859	123794
1572	2860	123805
1573	2861	123822
1574	2863	123831
1575	2864	123837
1576	2866	123868
1577	2867	12387471
1578	2868	123879
1579	2869	12388
1580	2870	123913
1581	2873	123935
1582	2874	123936
1583	2875	123964
1584	2876	123966
1585	2877	123976
1586	2879	123983
1587	2880	123985
1588	2881	124005
1589	2883	124025
1590	2884	12403
1591	2886	124039
1592	2887	12404
1593	2888	124052
1594	2890	124069
1595	2891	124072
1596	2893	124081865
1597	2894	124081876
